news_date,n_articles,n_pred_climate,climate_share,climate_intensity_mean,climate_intensity_sum,avg_tone_score,log_n_articles,log_n_pred_climate,log_climate_intensity_sum,is_core_climate,is_policy_regulation,is_physical_risk,is_energy_geopolitics,is_cleantech,is_activism_litigation
2024-03-19,5,3,0.6,0.5419684867828788,2.709842433914394,0.6,1.791759469228055,1.3862943611198906,1.31098940507442,0.6,0.4,0.6,0.0,0.0,0.0
2024-03-20,4,2,0.5,0.6457405523694822,2.582962209477929,0.5,1.6094379124341003,1.0986122886681098,1.2761898910938567,0.5,0.5,0.75,0.0,0.25,0.0
2024-03-21,4,2,0.5,0.6000026852316711,2.4000107409266844,0.5,1.6094379124341003,1.0986122886681098,1.2237785907132095,0.75,0.5,0.25,0.0,0.0,0.0
2024-03-22,4,2,0.5,0.5709760823453485,2.283904329381394,0.5,1.6094379124341003,1.0986122886681098,1.1890330588215496,1.0,1.0,0.25,0.0,0.0,0.0
2024-03-23,6,4,0.6666666666666666,0.6188017658751902,3.712810595251141,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.5502844594088474,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2024-03-24,11,8,0.7272727272727273,0.5418513425473178,5.960364768020496,0.7272727272727273,2.4849066497880004,2.1972245773362196,1.9402318821713613,0.36363636363636365,0.9090909090909091,0.8181818181818182,0.0,0.0,0.0
2024-03-25,4,4,1.0,0.6874236877646961,2.7496947510587844,1.0,1.6094379124341003,1.6094379124341003,1.3216744369515252,0.75,1.0,0.5,0.0,0.0,0.0
2024-03-26,6,4,0.6666666666666666,0.6072952194593465,3.643771316756079,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.5355268198919327,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0
2024-03-27,7,5,0.7142857142857143,0.6685249656938786,4.679674759857151,0.7142857142857143,2.0794415416798357,1.791759469228055,1.73689397050508,1.0,1.0,0.14285714285714285,0.0,0.0,0.0
2024-03-28,5,4,0.8,0.6300918599215068,3.150459299607534,0.8,1.791759469228055,1.6094379124341003,1.4232190027228497,0.4,1.0,0.6,0.0,0.0,0.0
2024-03-29,5,3,0.6,0.4995078146513728,2.497539073256864,0.6,1.791759469228055,1.3862943611198906,1.2520595992626047,0.8,0.8,0.4,0.0,0.0,0.0
2024-03-30,4,3,0.75,0.5479973616635649,2.1919894466542598,0.75,1.6094379124341003,1.3862943611198906,1.160644373396088,0.5,0.5,0.5,0.0,0.25,0.0
2024-03-31,2,2,1.0,0.8634770408359682,1.7269540816719364,1.0,1.0986122886681098,1.0986122886681098,1.0031852653175535,1.0,1.0,1.0,0.0,0.0,0.0
2024-04-01,10,6,0.6,0.5483696602759808,5.4836966027598075,0.6,2.3978952727983707,1.9459101490553132,1.8692908111006588,0.6,0.5,0.6,0.1,0.2,0.0
2024-04-02,3,3,1.0,0.8262111979062903,2.478633593718871,1.0,1.3862943611198906,1.3862943611198906,1.2466395711978782,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
2024-04-03,1,1,1.0,0.5472685558614749,0.5472685558614749,1.0,0.6931471805599453,0.6931471805599453,0.4364911543665033,1.0,1.0,0.0,0.0,0.0,0.0
2024-04-04,4,2,0.5,0.5789675709647837,2.3158702838591347,0.5,1.6094379124341003,1.0986122886681098,1.1987201182507126,0.5,0.25,0.75,0.0,0.25,0.0
2024-04-05,6,6,1.0,0.6820760411524639,4.092456246914783,1.0,1.9459101490553132,1.9459101490553132,1.6277602774107878,1.0,0.5,0.3333333333333333,0.0,0.0,0.0
2024-04-06,3,2,0.6666666666666666,0.6840954336594978,2.0522863009784933,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.1158909166826039,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2024-04-07,2,2,1.0,0.713977477766292,1.427954955532584,1.0,1.0986122886681098,1.0986122886681098,0.8870493209380855,0.5,0.5,0.5,0.5,0.5,0.0
2024-04-08,2,1,0.5,0.4234713969345807,0.8469427938691614,0.5,1.0986122886681098,0.6931471805599453,0.6135317282789523,0.0,0.5,1.0,0.0,0.0,0.0
2024-04-09,1,0,0.0,0.2114494263174734,0.2114494263174734,0.0,0.6931471805599453,0.0,0.19181751572087577,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,3,3,1.0,0.6599116319807368,1.9797348959422103,1.0,1.3862943611198906,1.3862943611198906,1.0918343354668223,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
2024-04-11,3,2,0.6666666666666666,0.5932812790438694,1.779843837131608,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0223947524310786,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0
2024-04-12,6,3,0.5,0.5521579478169628,3.3129476869017767,0.5,1.9459101490553132,1.3862943611198906,1.4616215884249264,0.6666666666666666,0.5,0.5,0.0,0.0,0.0
2024-04-14,2,2,1.0,0.858512002088653,1.717024004177306,1.0,1.0986122886681098,1.0986122886681098,0.9995371652146451,1.0,1.0,0.0,0.0,0.0,0.0
2024-04-15,1,0,0.0,0.48439201133427917,0.48439201133427917,0.0,0.6931471805599453,0.0,0.39500526844250444,0.0,1.0,1.0,0.0,0.0,0.0
2024-04-16,3,3,1.0,0.5844803832389208,1.7534411497167626,1.0,1.3862943611198906,1.3862943611198906,1.0128514565908742,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0
2024-04-17,3,1,0.3333333333333333,0.34830824132837473,1.0449247239851243,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.7153609790300429,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2024-04-18,7,5,0.7142857142857143,0.6298750289372952,4.409125202561066,0.7142857142857143,2.0794415416798357,1.791759469228055,1.6880873797023888,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0
2024-04-19,5,5,1.0,0.6708647918204206,3.354323959102103,1.0,1.791759469228055,1.791759469228055,1.4711693649829167,1.0,0.8,0.4,0.2,0.0,0.0
2024-04-20,3,2,0.6666666666666666,0.5773540507872129,1.7320621523616386,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.005056691216111,1.0,1.0,0.6666666666666666,0.0,0.0,0.0
2024-04-21,4,2,0.5,0.5289298183216645,2.115719273286658,0.5,1.6094379124341003,1.0986122886681098,1.136460031936705,0.75,0.5,0.75,0.0,0.0,0.0
2024-04-22,2,2,1.0,0.747930209807387,1.495860419614774,1.0,1.0986122886681098,1.0986122886681098,0.9146335273148124,1.0,0.5,0.0,0.0,0.5,0.0
2024-04-23,5,5,1.0,0.7221373211698523,3.6106866058492613,1.0,1.791759469228055,1.791759469228055,1.5283767842804363,1.0,0.8,0.4,0.0,0.0,0.0
2024-04-24,3,3,1.0,0.7239165785367131,2.171749735610139,1.0,1.3862943611198906,1.3862943611198906,1.1542834026808433,0.6666666666666666,1.0,1.0,0.0,0.0,0.0
2024-04-25,4,1,0.25,0.5100944434943762,2.0403777739775046,0.25,1.6094379124341003,0.6931471805599453,1.1119817754532906,0.75,1.0,1.0,0.0,0.0,0.0
2024-04-26,2,2,1.0,0.9325502537339829,1.8651005074679659,1.0,1.0986122886681098,1.0986122886681098,1.0526034306920253,1.0,1.0,1.0,0.5,0.5,0.0
2024-04-27,2,1,0.5,0.5551765232147721,1.1103530464295441,0.5,1.0986122886681098,0.6931471805599453,0.74685525407417,0.5,1.0,1.0,0.0,0.0,0.0
2024-04-28,2,1,0.5,0.54554196388757,1.09108392777514,0.5,1.0986122886681098,0.6931471805599453,0.7376825572666086,1.0,0.5,0.5,0.0,0.0,0.0
2024-04-29,2,2,1.0,0.638112544805583,1.276225089611166,1.0,1.0986122886681098,1.0986122886681098,0.8225184083913052,1.0,0.5,0.5,0.0,0.0,0.0
2024-04-30,9,7,0.7777777777777778,0.6639933828260216,5.975940445434194,0.7777777777777778,2.302585092994046,2.0794415416798357,1.942467149505185,1.0,1.0,0.6666666666666666,0.0,0.1111111111111111,0.0
2024-05-01,3,0,0.0,0.32698128513415864,0.9809438554024759,0.0,1.3862943611198906,0.0,0.6835734257713602,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
2024-05-02,1,0,0.0,0.4660006124878902,0.4660006124878902,0.0,0.6931471805599453,0.0,0.38253802125965913,0.0,0.0,1.0,0.0,0.0,0.0
2024-05-03,1,0,0.0,0.262159887357906,0.262159887357906,0.0,0.6931471805599453,0.0,0.23282444972156238,0.0,0.0,1.0,0.0,0.0,0.0
2024-05-04,1,0,0.0,0.22860023125598555,0.22860023125598555,0.0,0.6931471805599453,0.0,0.20587549797491103,1.0,1.0,0.0,0.0,0.0,0.0
2024-05-05,3,3,1.0,0.7607090560541113,2.282127168162334,1.0,1.3862943611198906,1.3862943611198906,1.188491739072133,1.0,1.0,1.0,0.0,1.0,0.0
2024-05-06,3,1,0.3333333333333333,0.5442555921348607,1.6327667764045821,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9680352994563802,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2024-05-07,4,2,0.5,0.6020170316262079,2.4080681265048316,0.5,1.6094379124341003,1.0986122886681098,1.226145598938874,0.5,0.25,0.75,0.0,0.0,0.0
2024-05-08,2,2,1.0,0.7743222287740448,1.5486444575480895,1.0,1.0986122886681098,1.0986122886681098,0.9355616325535311,1.0,0.5,0.0,0.5,0.0,0.0
2024-05-09,4,1,0.25,0.38503823867290876,1.540152954691635,0.25,1.6094379124341003,0.6931471805599453,0.9322242975999246,0.25,0.0,1.0,0.0,0.0,0.0
2024-05-10,6,3,0.5,0.5869696297961643,3.521817778776986,0.5,1.9459101490553132,1.3862943611198906,1.5089140764443318,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0
2024-05-11,2,1,0.5,0.5250855978596685,1.050171195719337,0.5,1.0986122886681098,0.6931471805599453,0.7179232997705356,0.5,0.5,1.0,0.0,0.0,0.0
2024-05-25,1,1,1.0,0.8215434624732463,0.8215434624732463,1.0,0.6931471805599453,0.6931471805599453,0.599684197996116,1.0,1.0,0.0,1.0,1.0,0.0
2024-05-26,2,2,1.0,0.5433721887032883,1.0867443774065766,1.0,1.0986122886681098,1.0986122886681098,0.7356051373190944,0.0,0.5,1.0,0.0,0.0,0.0
2024-05-27,5,1,0.2,0.4947406620956102,2.473703310478051,0.2,1.791759469228055,0.6931471805599453,1.2452212613158227,0.2,0.4,1.0,0.0,0.0,0.0
2024-05-28,4,4,1.0,0.632961239192338,2.531844956769352,1.0,1.6094379124341003,1.6094379124341003,1.2618203850538052,0.25,0.5,1.0,0.0,0.25,0.0
2024-05-29,11,9,0.8181818181818182,0.6827680595637475,7.510448655201222,0.8181818181818182,2.4849066497880004,2.302585092994046,2.141294662135797,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.0,0.2727272727272727,0.0
2024-05-30,2,0,0.0,0.34804038011344246,0.6960807602268849,0.0,1.0986122886681098,0.0,0.5283201542943124,0.0,0.0,1.0,0.0,0.0,0.0
2024-05-31,7,5,0.7142857142857143,0.6144193228009526,4.300935259606668,0.7142857142857143,2.0794415416798357,1.791759469228055,1.6678832690668521,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.0,0.0
2024-06-01,2,1,0.5,0.6354119206846629,1.2708238413693258,0.5,1.0986122886681098,0.6931471805599453,0.8201426913650639,1.0,1.0,0.5,0.0,0.0,0.0
2024-06-02,2,2,1.0,0.6165607395955857,1.2331214791911713,1.0,1.0986122886681098,1.0986122886681098,0.8034003731656557,0.5,0.5,0.5,0.0,0.0,0.0
2024-06-03,5,4,0.8,0.6900746114502017,3.4503730572510083,0.8,1.791759469228055,1.6094379124341003,1.492987925754466,0.8,0.2,0.6,0.0,0.0,0.0
2024-06-04,3,2,0.6666666666666666,0.535076035665032,1.6052281069950962,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.9575202364370298,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
2024-06-05,6,5,0.8333333333333334,0.6612800780567373,3.967680468340424,0.8333333333333334,1.9459101490553132,1.791759469228055,1.602953024595785,0.5,0.5,0.8333333333333334,0.0,0.0,0.0
2024-06-06,3,3,1.0,0.8496045483073411,2.5488136449220233,1.0,1.3862943611198906,1.3862943611198906,1.2666133631062235,1.0,1.0,0.3333333333333333,0.0,0.0,0.0
2024-06-07,4,2,0.5,0.46670327282339097,1.8668130912935639,0.5,1.6094379124341003,1.0986122886681098,1.0532009916451175,0.25,0.5,1.0,0.0,0.0,0.0
2024-06-08,2,0,0.0,0.33295691274393613,0.6659138254878723,0.0,1.0986122886681098,0.0,0.5103738170094109,0.5,0.5,0.5,0.0,0.0,0.0
2024-06-09,3,1,0.3333333333333333,0.4111112638748355,1.2333337916245064,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8034954429337925,0.0,0.0,1.0,0.0,0.0,0.0
2024-06-10,2,2,1.0,0.577089419087256,1.154178838174512,1.0,1.0986122886681098,1.0986122886681098,0.7674096013668833,1.0,0.5,0.5,0.0,0.0,0.0
2024-06-11,4,3,0.75,0.598692431883765,2.39476972753506,0.75,1.6094379124341003,1.3862943611198906,1.2222359317692362,0.75,0.5,0.25,0.0,0.5,0.0
2024-06-12,4,3,0.75,0.5688437420153533,2.275374968061413,0.75,1.6094379124341003,1.3862943611198906,1.1864323565978236,0.75,0.25,0.5,0.0,0.5,0.0
2024-06-13,2,1,0.5,0.41876455063291246,0.8375291012658249,0.5,1.0986122886681098,0.6931471805599453,0.6084217894030222,0.5,0.5,1.0,0.0,0.0,0.0
2024-06-14,6,5,0.8333333333333334,0.6058037962479133,3.6348227774874795,0.8333333333333334,1.9459101490553132,1.791759469228055,1.5335979625775336,0.8333333333333334,0.3333333333333333,0.5,0.0,0.0,0.0
2024-06-15,1,1,1.0,0.5887448967860952,0.5887448967860952,1.0,0.6931471805599453,0.6931471805599453,0.46294433142264346,0.0,1.0,1.0,1.0,0.0,0.0
2024-06-16,2,2,1.0,0.7303969945444699,1.4607939890889399,1.0,1.0986122886681098,1.0986122886681098,0.9004840576607867,1.0,1.0,1.0,0.0,0.0,0.0
2024-06-17,5,4,0.8,0.6719547697115413,3.359773848557707,0.8,1.791759469228055,1.6094379124341003,1.4724201864188127,1.0,1.0,0.4,0.0,0.2,0.0
2024-06-18,6,5,0.8333333333333334,0.6608598591869833,3.9651591551218996,0.8333333333333334,1.9459101490553132,1.791759469228055,1.602445352395638,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0
2024-06-19,2,2,1.0,0.8163127834017376,1.6326255668034753,1.0,1.0986122886681098,1.0986122886681098,0.9679816625792259,0.5,0.5,1.0,0.0,0.5,0.0
2024-06-20,3,3,1.0,0.7974879976222596,2.392463992866779,1.0,1.3862943611198906,1.3862943611198906,1.2215564989245857,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0
2024-06-21,2,2,1.0,0.7866219794599743,1.5732439589199485,1.0,1.0986122886681098,1.0986122886681098,0.945167343775783,1.0,1.0,0.5,0.0,0.0,0.0
2024-06-22,6,2,0.3333333333333333,0.43531839738397254,2.6119103843038354,0.3333333333333333,1.9459101490553132,1.0986122886681098,1.2842368246998415,0.16666666666666666,0.3333333333333333,1.0,0.0,0.16666666666666666,0.0
2024-06-24,2,2,1.0,0.6442160517676394,1.2884321035352788,1.0,1.0986122886681098,1.0986122886681098,0.8278669121266632,0.5,1.0,1.0,0.0,0.0,0.0
2024-06-25,2,1,0.5,0.529926418490603,1.059852836981206,0.5,1.0986122886681098,0.6931471805599453,0.7226345418910107,1.0,0.5,0.5,0.0,0.0,0.0
2024-06-26,3,1,0.3333333333333333,0.4895977910032448,1.4687933730097344,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9037295183270347,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
2024-06-27,5,4,0.8,0.6844680252458016,3.4223401262290083,0.8,1.791759469228055,1.6094379124341003,1.4866689963088326,0.8,0.0,1.0,0.0,0.0,0.0
2024-06-28,7,5,0.7142857142857143,0.5384560572293374,3.769192400605362,0.7142857142857143,2.0794415416798357,1.791759469228055,1.562176982516834,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0
2024-06-29,2,1,0.5,0.48376873477477034,0.9675374695495407,0.5,1.0986122886681098,0.6931471805599453,0.6767827453718129,0.5,0.0,0.5,0.0,0.0,0.0
2024-06-30,2,1,0.5,0.5932026735807049,1.1864053471614098,0.5,1.0986122886681098,0.6931471805599453,0.7822588012751859,0.5,0.5,1.0,0.0,0.0,0.0
2024-07-01,4,1,0.25,0.28607837129400954,1.1443134851760381,0.25,1.6094379124341003,0.6931471805599453,0.7628194476209336,0.25,0.0,1.0,0.0,0.0,0.0
2024-07-02,3,2,0.6666666666666666,0.6315936058367915,1.8947808175103744,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0629093974542245,0.0,0.6666666666666666,1.0,0.0,0.0,0.0
2024-07-03,8,6,0.75,0.6283808282889674,5.027046626311739,0.75,2.1972245773362196,1.9459101490553132,1.796257110709864,0.5,0.5,0.75,0.0,0.125,0.0
2024-07-04,4,3,0.75,0.6167878480249737,2.4671513920998946,0.75,1.6094379124341003,1.3862943611198906,1.2433333323488633,0.5,0.5,0.5,0.25,0.25,0.0
2024-07-05,3,1,0.3333333333333333,0.36750226185579016,1.1025067855673705,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.7431303402401959,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-06,1,1,1.0,0.8257879241321467,0.8257879241321467,1.0,0.6931471805599453,0.6931471805599453,0.6020116331123725,1.0,1.0,1.0,1.0,0.0,0.0
2024-07-07,4,4,1.0,0.6815516910550066,2.7262067642200263,1.0,1.6094379124341003,1.6094379124341003,1.3153907629156634,0.75,0.75,1.0,0.0,0.0,0.0
2024-07-08,8,7,0.875,0.6563623522558168,5.250898818046535,0.875,2.1972245773362196,2.0794415416798357,1.8327252642959613,0.75,0.875,1.0,0.0,0.0,0.0
2024-07-09,6,3,0.5,0.5286620516172783,3.17197230970367,0.5,1.9459101490553132,1.3862943611198906,1.4283888999409653,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,0.0
2024-07-10,5,3,0.6,0.503523193567687,2.5176159678384353,0.6,1.791759469228055,1.3862943611198906,1.2577834782869517,0.6,0.4,0.8,0.0,0.0,0.0
2024-07-11,1,1,1.0,0.8502212057583043,0.8502212057583043,1.0,0.6931471805599453,0.6931471805599453,0.615305202622394,1.0,0.0,1.0,0.0,0.0,0.0
2024-07-12,6,2,0.3333333333333333,0.3887150910509473,2.3322905463056838,0.3333333333333333,1.9459101490553132,1.0986122886681098,1.2036599192742181,0.16666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0
2024-07-14,2,1,0.5,0.6116409429548554,1.2232818859097108,0.5,1.0986122886681098,0.6931471805599453,0.7989844312209492,0.5,0.5,1.0,0.0,0.0,0.0
2024-07-15,4,0,0.0,0.37923794962303353,1.5169517984921341,0.0,1.6094379124341003,0.0,0.9230485655892494,0.5,0.75,0.5,0.0,0.0,0.0
2024-07-16,3,2,0.6666666666666666,0.6364382811218402,1.9093148433655207,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.067917604445645,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2024-07-17,4,4,1.0,0.8114750529028745,3.245900211611498,1.0,1.6094379124341003,1.6094379124341003,1.4459538612647853,0.75,0.5,0.75,0.25,0.0,0.0
2024-07-18,6,3,0.5,0.5309337705458148,3.185602623274889,0.5,1.9459101490553132,1.3862943611198906,1.431650689578567,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2024-07-19,7,4,0.5714285714285714,0.5630992135629705,3.941694494940794,0.5714285714285714,2.0794415416798357,1.6094379124341003,1.5977082875537785,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
2024-07-20,2,0,0.0,0.29914987941765103,0.5982997588353021,0.0,1.0986122886681098,0.0,0.46894041350420435,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-21,1,1,1.0,0.6013575449131222,0.6013575449131222,1.0,0.6931471805599453,0.6931471805599453,0.4708517350729968,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,4,3,0.75,0.6496133131353647,2.598453252541459,0.75,1.6094379124341003,1.3862943611198906,1.2805041010633493,0.5,0.75,0.5,0.0,0.0,0.0
2024-07-23,1,1,1.0,0.5409875977546125,0.5409875977546125,1.0,0.6931471805599453,0.6931471805599453,0.432423508125587,1.0,0.0,1.0,1.0,1.0,0.0
2024-07-24,2,0,0.0,0.22292655015083856,0.44585310030167713,0.0,1.0986122886681098,0.0,0.3686995281898048,1.0,0.5,0.0,0.0,0.0,0.0
2024-07-25,2,2,1.0,0.7081596976058464,1.4163193952116928,1.0,1.0986122886681098,1.0986122886681098,0.8822454713397577,1.0,0.5,1.0,0.0,0.0,0.0
2024-07-26,7,4,0.5714285714285714,0.5449506696235576,3.814654687364903,0.5714285714285714,2.0794415416798357,1.6094379124341003,1.571664326658622,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.0,0.14285714285714285,0.0
2024-07-27,1,1,1.0,0.7459096134184503,0.7459096134184503,1.0,0.6931471805599453,0.6931471805599453,0.5572756882758366,1.0,1.0,1.0,0.0,0.0,0.0
2024-07-28,4,1,0.25,0.5564317113507296,2.225726845402918,0.25,1.6094379124341003,0.6931471805599453,1.1711583032733448,1.0,1.0,1.0,0.0,0.0,0.0
2024-07-29,2,1,0.5,0.3636328727065519,0.7272657454131038,0.5,1.0986122886681098,0.6931471805599453,0.5465396642306448,0.5,0.5,0.5,0.0,0.0,0.0
2024-07-30,1,1,1.0,0.7184725363406645,0.7184725363406645,1.0,0.6931471805599453,0.6931471805599453,0.5414358359991751,1.0,0.0,1.0,0.0,0.0,0.0
2024-07-31,1,0,0.0,0.4563619441792892,0.4563619441792892,0.0,0.6931471805599453,0.0,0.3759415069168343,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-01,2,0,0.0,0.41908626015837924,0.8381725203167585,0.0,1.0986122886681098,0.0,0.6087718825954225,0.0,0.5,1.0,0.0,0.0,0.0
2024-08-02,6,4,0.6666666666666666,0.6467489062505534,3.88049343750332,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.585246328995839,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0
2024-08-03,5,2,0.4,0.5094965683986109,2.5474828419930544,0.4,1.791759469228055,1.0986122886681098,1.266238293392881,0.4,0.4,0.8,0.0,0.0,0.0
2024-08-04,4,2,0.5,0.532774186167212,2.131096744668848,0.5,1.6094379124341003,1.0986122886681098,1.141383340834918,0.0,0.25,1.0,0.0,0.25,0.0
2024-08-05,5,2,0.4,0.46417400276602877,2.320870013830144,0.4,1.791759469228055,1.0986122886681098,1.2002268009571524,0.2,0.2,0.8,0.0,0.2,0.0
2024-08-06,1,0,0.0,0.4967574752756974,0.4967574752756974,0.0,0.6931471805599453,0.0,0.40330108514905044,1.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,3,0,0.0,0.34005949335486485,1.0201784800645946,0.0,1.3862943611198906,0.0,0.7031858639775317,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2024-08-08,2,2,1.0,0.7170867625347495,1.434173525069499,1.0,1.0986122886681098,1.0986122886681098,0.8896072841644751,1.0,0.5,0.5,0.5,0.0,0.0
2024-08-09,4,3,0.75,0.5219686677501206,2.0878746710004825,0.75,1.6094379124341003,1.3862943611198906,1.1274830455229974,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-10,4,2,0.5,0.47175381469942546,1.8870152587977018,0.5,1.6094379124341003,1.0986122886681098,1.060223186014147,0.5,0.75,0.5,0.0,0.0,0.0
2024-08-11,2,0,0.0,0.24738814996111225,0.4947762999222245,0.0,1.0986122886681098,0.0,0.4019765634875942,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-12,5,3,0.6,0.601578951915806,3.00789475957903,0.6,1.791759469228055,1.3862943611198906,1.3882661058477648,0.8,0.4,0.8,0.0,0.2,0.0
2024-08-13,1,0,0.0,0.21306484416895394,0.21306484416895394,0.0,0.6931471805599453,0.0,0.1931500862156692,1.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,3,2,0.6666666666666666,0.5273016078862455,1.5819048236587365,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.9485274302650871,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
2024-08-15,1,1,1.0,0.9288227896279694,0.9288227896279694,1.0,0.6931471805599453,0.6931471805599453,0.6569098632588057,1.0,1.0,1.0,0.0,0.0,0.0
2024-08-16,1,0,0.0,0.3748810445849748,0.3748810445849748,0.0,0.6931471805599453,0.0,0.3183672143469574,0.0,1.0,1.0,0.0,1.0,0.0
2024-08-17,3,2,0.6666666666666666,0.721928092564805,2.165784277694415,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.1524008219593658,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
2024-08-18,4,1,0.25,0.5144254135960958,2.0577016543843833,0.25,1.6094379124341003,0.6931471805599453,1.1176635404139306,0.5,0.5,0.75,0.0,0.5,0.0
2024-08-19,1,0,0.0,0.4453002423382022,0.4453002423382022,0.0,0.6931471805599453,0.0,0.3683170801459325,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-20,5,3,0.6,0.579957439978388,2.8997871998919402,0.6,1.791759469228055,1.3862943611198906,1.3609219875166527,0.2,0.2,1.0,0.0,0.0,0.0
2024-08-21,4,2,0.5,0.4870156824396409,1.9480627297585635,0.5,1.6094379124341003,1.0986122886681098,1.0811482528519096,0.75,0.75,0.25,0.0,0.0,0.0
2024-08-22,10,10,1.0,0.7421871447898559,7.4218714478985595,1.0,2.3978952727983707,2.3978952727983707,2.130832065778379,0.7,0.5,1.0,0.4,0.5,0.0
2024-08-23,6,4,0.6666666666666666,0.5360618104090006,3.2163708624540037,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.4389747728480302,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2024-08-24,1,1,1.0,0.5355214217443615,0.5355214217443615,1.0,0.6931471805599453,0.6931471805599453,0.42887001179091555,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-25,3,3,1.0,0.6540591844755309,1.9621775534265926,1.0,1.3862943611198906,1.3862943611198906,1.0859246578122494,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0
2024-08-26,6,4,0.6666666666666666,0.5638992502807518,3.383395501684511,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.4778236527488924,0.5,0.5,1.0,0.0,0.0,0.0
2024-08-27,4,1,0.25,0.4986668306380373,1.9946673225521492,0.25,1.6094379124341003,0.6931471805599453,1.0968331477858677,1.0,1.0,0.0,0.0,0.0,0.0
2024-08-28,4,4,1.0,0.8015894847000624,3.2063579388002497,1.0,1.6094379124341003,1.6094379124341003,1.4365971756091978,1.0,0.75,1.0,0.0,0.0,0.0
2024-08-29,3,3,1.0,0.6963496295837488,2.0890488887512464,1.0,1.3862943611198906,1.3862943611198906,1.1278632405354658,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2024-08-30,1,0,0.0,0.12710664728539836,0.12710664728539836,0.0,0.6931471805599453,0.0,0.11965385993761675,0.0,0.0,1.0,0.0,0.0,0.0
