news_date,n_articles,avg_tone,avg_positivity,avg_negativity,n_climate,n_carbon,n_cleantech,n_energy,n_policy,n_transition,share_climate,share_carbon,share_cleantech,share_energy,share_policy,share_transition
2023-11-27,10812,-0.54005269396998679,2.3802001778405142,2.7491793210973059,10812,1317,1964,3326,7477,3326,1.0,0.12180910099889013,0.18165001849796522,0.30762116167221604,0.69154642989271176,0.30762116167221604
2023-11-28,12544,-0.51769601956248446,2.3902240489401705,2.7807252155824069,12544,1442,2319,3885,8657,3885,1.0,0.11495535714285714,0.18486926020408162,0.30970982142857145,0.69013073979591832,0.30970982142857145
2023-11-29,13118,-0.43378784473839271,2.2330491750020953,2.647117927475934,13118,1646,2525,3904,8872,3904,1.0,0.12547644457996646,0.19248361030644914,0.29760634243024853,0.67632261015398687,0.29760634243024853
2023-11-30,15614,-0.48817331630598382,2.1301220949544719,2.6078495330397033,15614,1802,3026,5121,10026,5121,1.0,0.11540924811066991,0.19380043550659665,0.32797489432560523,0.64211604969898806,0.32797489432560523
2023-12-01,15671,-0.40201328243585704,2.3203898753389161,2.4907369871070619,15671,1375,3485,5210,10256,5210,1.0,0.087741688469146831,0.22238529768361942,0.3324612341267309,0.65445727777423268,0.3324612341267309
2023-12-02,11424,-0.40775770104704434,2.3153788209419877,2.7091155720652025,11424,938,3318,5078,7008,5078,1.0,0.0821078431372549,0.29044117647058826,0.44450280112044815,0.61344537815126055,0.44450280112044815
2023-12-03,8505,-0.37372352116682028,2.4487095745057781,2.5608722619246214,8505,704,1593,3246,5577,3246,1.0,0.082774838330393882,0.1873015873015873,0.381657848324515,0.655731922398589,0.381657848324515
2023-12-04,12557,-0.13377600131360856,2.5436848201141635,2.5594937464638141,12557,1164,2409,4349,8097,4349,1.0,0.092697300310583736,0.1918451859520586,0.34634068646969818,0.64481962252130287,0.34634068646969818
2023-12-05,13528,-0.22151104583510389,2.4326932194968851,2.5646990843280282,13528,1351,2886,5257,8784,5257,1.0,0.099866942637492614,0.21333530455351862,0.38860141927853342,0.64931992903607338,0.38860141927853342
2023-12-06,12283,-0.24901797887975879,2.4471835122749623,2.4561248905691748,12283,1211,2233,4307,8064,4307,1.0,0.098591549295774641,0.18179597818122609,0.35064723601725961,0.6565171375071237,0.35064723601725961
2023-12-07,10945,-0.17507956972881175,2.4889761234398948,2.6785984614109712,10945,1377,2006,3559,7230,3559,1.0,0.12581087254454087,0.18328003654636821,0.32517131110095931,0.66057560529922343,0.32517131110095931
2023-12-08,10565,-0.31095258082264093,2.2509674289776203,2.7713871239202521,10565,1253,2092,3474,6807,3474,1.0,0.11859914813061997,0.19801230477993376,0.32882158069096074,0.64429720776147659,0.32882158069096074
2023-12-09,7356,-0.25324701809629,2.4096047407579793,2.4447806279598181,7356,708,1563,2656,4872,2656,1.0,0.096247960848287115,0.21247960848287112,0.3610657966286025,0.66231647634584012,0.3610657966286025
2023-12-10,6720,-0.1526218134207859,2.4549657390428754,2.4306386030093794,6720,991,1430,2581,4499,2581,1.0,0.1474702380952381,0.21279761904761904,0.384077380952381,0.66949404761904763,0.384077380952381
2023-12-11,11420,-0.43294366919667793,2.3176088951684588,2.7170310839246219,11420,1554,2548,4011,7299,4011,1.0,0.136077057793345,0.22311733800350261,0.3512259194395797,0.63914185639229426,0.3512259194395797
2023-12-12,10889,-0.40194739080531372,2.2555507473972036,2.6516459557921843,10889,1214,2192,3886,7145,3886,1.0,0.11148865827899715,0.20130406832583342,0.35687390944990355,0.65616677380843058,0.35687390944990355
2023-12-13,12815,-0.26587756247828714,2.2829119454765463,2.5192807354154341,12815,1681,3168,5395,8101,5395,1.0,0.13117440499414748,0.24721030042918454,0.42099102614124073,0.63214982442450252,0.42099102614124073
2023-12-14,9978,0.13964428323696254,2.6872965472082937,2.5628081971794252,9978,1384,2171,3722,6743,3722,1.0,0.13870515133293246,0.21757867308077772,0.37302064541992386,0.67578673080777707,0.37302064541992386
2023-12-15,8585,-0.26756434303740784,2.4212496853174308,2.5322392832331064,8585,1108,1699,2672,5800,2672,1.0,0.12906231799650553,0.19790331974373909,0.3112405358182877,0.675596971461852,0.3112405358182877
2023-12-16,4511,-0.26823907900331234,2.445616999803681,2.6042016651054993,4511,600,836,1377,2879,1377,1.0,0.13300820217246731,0.18532476169363776,0.30525382398581247,0.63821769009088891,0.30525382398581247
2023-12-17,4025,-0.35198132246825342,2.2116785332478455,2.6604722064836306,4025,539,570,957,2533,957,1.0,0.13391304347826086,0.14161490683229813,0.2377639751552795,0.62931677018633536,0.2377639751552795
2023-12-18,8132,-0.37657580357626286,2.5629748861048687,2.9788663530717105,8132,1205,1447,2399,5463,2399,1.0,0.14818002951303491,0.1779390063944909,0.29500737825873091,0.67179045745204136,0.29500737825873091
2023-12-19,8962,-0.44775324670666683,2.291567072977617,2.6114114347480424,8962,1423,1492,2494,6105,2494,1.0,0.15878152198170051,0.16648069627315332,0.27828609685338096,0.68120955143941087,0.27828609685338096
2023-12-20,8388,-0.27543133474139547,2.3873452541721472,2.5741457543331783,8388,1241,1416,2604,5759,2604,1.0,0.14794945159752027,0.16881258941344779,0.31044349070100141,0.68657606103958035,0.31044349070100141
2023-12-21,7954,-0.42299596458362254,2.4242524512398496,2.7372322549610848,7954,1002,1592,2396,5072,2396,1.0,0.12597435252703043,0.20015086748805633,0.30123208448579331,0.63766658285139555,0.30123208448579331
2023-12-22,7033,-0.5590753327752469,2.360262074229257,2.7957478085971208,7033,855,1321,2248,4584,2248,1.0,0.12156974264183136,0.18782880705246693,0.319636001706242,0.65178444476041519,0.319636001706242
2023-12-23,4005,-1.0654008176442242,2.2153770736527467,3.3611453259155426,4005,465,551,1040,2387,1040,1.0,0.11610486891385768,0.13757802746566791,0.2596754057428215,0.59600499375780269,0.2596754057428215
2023-12-24,3296,-0.88885423907241567,2.2505456860853386,2.8865650159258549,3296,462,454,679,1791,679,1.0,0.14016990291262135,0.13774271844660194,0.20600728155339806,0.54338592233009708,0.20600728155339806
2023-12-25,4093,-0.62000660525382445,2.5523929052911338,2.966014272893378,4093,689,520,778,2314,778,1.0,0.16833618372831663,0.12704617639872953,0.1900806254580992,0.5653554849743464,0.1900806254580992
2023-12-26,5205,-1.1002048949869212,2.2487830964249804,3.4689934224324004,5205,818,878,1497,3146,1497,1.0,0.15715658021133525,0.16868395773294909,0.28760806916426512,0.604418828049952,0.28760806916426512
2023-12-27,6764,-1.2913990146870586,2.3713469753227785,3.2329237153765531,6764,828,1063,1710,4107,1710,1.0,0.12241277350680072,0.15715552927261975,0.25280898876404495,0.60718509757539918,0.25280898876404495
2023-12-28,6477,-1.346471951318563,2.3872050989653335,3.5656769958849122,6477,728,842,1493,4066,1493,1.0,0.11239771499150841,0.12999845607534352,0.23050795121198087,0.62775976532345223,0.23050795121198087
2023-12-29,6535,-0.87736266888204473,2.2724200032886586,2.8933064875585197,6535,859,1043,1693,4253,1693,1.0,0.13144605967865342,0.15960214231063505,0.2590665646518745,0.65080336648814074,0.2590665646518745
2023-12-30,4438,-1.112276804403747,2.172095070673572,3.075673285599211,4438,572,597,1252,2767,1252,1.0,0.12888688598467779,0.13452005407841369,0.28210905813429471,0.62347904461469128,0.28210905813429471
2023-12-31,4897,-0.94434497453463362,2.3126566858155693,2.7752104868053293,4897,661,604,1403,3318,1403,1.0,0.13498060036757198,0.12334082091076169,0.2865019399632428,0.67755768838064123,0.2865019399632428
2024-01-01,4029,-0.67964403187441946,2.1625322559268945,2.7516776298104557,4029,413,393,967,2625,967,1.0,0.10250682551501614,0.0975428145941921,0.24000992802184165,0.65152643335815341,0.24000992802184165
2024-01-02,5700,-0.84968847249928181,2.3641217657656606,2.9322113765751587,5700,845,850,1443,3503,1443,1.0,0.14824561403508771,0.14912280701754385,0.25315789473684208,0.614561403508772,0.25315789473684208
2024-01-03,6214,-0.75085798838805484,2.3146127457086747,2.8882497586733127,6214,943,978,1676,3776,1676,1.0,0.15175410363694883,0.15738654650788542,0.26971355004827807,0.60766012230447375,0.26971355004827807
2024-01-04,6457,-0.80271453194308462,2.2794562696545677,2.872371406321276,6457,921,1054,1729,3893,1729,1.0,0.1426358990243147,0.16323369986061639,0.26777141087192197,0.60291156884001862,0.26777141087192197
2024-01-05,6693,-0.74047247928470561,1.9271883910683518,2.7153622887750295,6693,754,921,1431,4072,1431,1.0,0.11265501269983565,0.1376064545047064,0.2138054683998207,0.60839683251157928,0.2138054683998207
2024-01-06,3563,-0.95514517093881612,2.2413312198613693,2.8078791026083532,3563,494,388,700,2056,700,1.0,0.13864720740948638,0.10889699691271401,0.19646365422396855,0.57704181869211335,0.19646365422396855
2024-01-07,3468,-1.120252720173269,2.1033104302270731,2.9574258341157886,3468,500,424,824,1875,824,1.0,0.14417531718569782,0.12226066897347174,0.23760092272202998,0.54065743944636679,0.23760092272202998
2024-01-08,6835,-1.1066271379283308,2.3087287179692937,3.3511847549120479,6835,1198,997,2007,4386,2007,1.0,0.17527432333577175,0.14586686174103877,0.29363569861009509,0.641697147037308,0.29363569861009509
2024-01-09,8608,-1.0723731855062095,2.2830169258803781,2.9405160535955805,8608,1133,1353,2145,4862,2145,1.0,0.1316217472118959,0.15717936802973978,0.24918680297397769,0.56482342007434949,0.24918680297397769
2024-01-10,8488,-0.99763137693094517,2.4615096599504596,3.3248322423355581,8488,856,1328,2329,5377,2329,1.0,0.10084825636192271,0.15645617342130066,0.27438737040527805,0.63348256361922717,0.27438737040527805
2024-01-11,7527,-0.7730691905322078,2.4207157125449248,2.9596451276128732,7527,868,1177,1937,4922,1937,1.0,0.11531818785704796,0.15637039989371596,0.25734024179620035,0.65391258137372132,0.25734024179620035
2024-01-12,7710,-0.69614154333740541,2.69319291464103,3.0780451342084834,7710,961,1198,2055,4551,2055,1.0,0.12464332036316472,0.15538261997405967,0.26653696498054474,0.590272373540856,0.26653696498054474
2024-01-13,4541,-0.91338858322347816,2.6227513343938917,2.8665890928371325,4541,483,621,1172,2575,1172,1.0,0.10636423695221317,0.13675401893855979,0.258092931072451,0.56705571460030835,0.258092931072451
2024-01-14,4554,-0.89877531420577417,2.1189356356799212,2.71971332238808,4554,498,815,1456,2751,1456,1.0,0.10935441370223979,0.17896354852876592,0.31971892841458061,0.60408432147562585,0.31971892841458061
2024-01-15,7596,-0.86417188341574147,2.3700456443964351,2.7473691599213796,7596,952,1269,2072,5025,2072,1.0,0.1253291205897841,0.16706161137440759,0.27277514481305948,0.66153238546603477,0.27277514481305948
2024-01-16,8640,-0.72534673327062626,2.2787556500425303,2.683384562242535,8640,1153,1358,2323,5778,2323,1.0,0.13344907407407408,0.15717592592592591,0.26886574074074077,0.66875,0.26886574074074077
2024-01-17,8844,-0.81995086673460771,2.3952534094141646,2.9568462731464042,8844,954,1168,2146,5612,2146,1.0,0.1078697421981004,0.1320669380370873,0.24265038444142922,0.634554500226142,0.24265038444142922
2024-01-18,8440,-0.71960007225214251,2.2403528945491709,2.8552790729746738,8440,1028,1251,2196,5391,2196,1.0,0.12180094786729857,0.14822274881516587,0.26018957345971566,0.63874407582938386,0.26018957345971566
2024-01-19,7623,-0.51675718727624376,2.4597754401555774,2.7910595109222331,7623,939,1161,2146,4840,2146,1.0,0.12317985045257772,0.15230224321133412,0.28151646333464514,0.63492063492063489,0.28151646333464514
2024-01-20,4594,-0.98153146656886681,2.386195075574125,2.9072849186205323,4594,503,685,995,2724,995,1.0,0.10949063996517196,0.14910753156290815,0.21658685241619505,0.59294732259468874,0.21658685241619505
2024-01-21,4106,-0.9734846542514537,2.2181588875085105,2.9449850905619184,4106,405,591,929,2602,929,1.0,0.098636142230881643,0.14393570384802729,0.22625426205552848,0.63370677057963953,0.22625426205552848
2024-01-22,7558,-0.61317253761806578,2.4442991933007661,2.9002827475479465,7558,961,1032,1846,4477,1846,1.0,0.12715003969304048,0.13654405927494045,0.24424450912939932,0.59235247419952364,0.24424450912939932
2024-01-23,8216,-0.87700852738186641,2.3576956555961295,3.4196834990306209,8216,1016,1055,1924,5091,1924,1.0,0.12366114897760468,0.12840798442064263,0.23417721518987342,0.61964459591041865,0.23417721518987342
2024-01-24,8038,-0.49732362453658663,2.6188526618685839,3.0278536371817788,8038,875,1134,2025,5205,2025,1.0,0.10885792485692958,0.14107987061458074,0.25192834038317991,0.64754914157750687,0.25192834038317991
2024-01-25,8328,-0.664896545055973,2.4313610112826018,3.1780756966642372,8328,1158,1112,2140,5389,2140,1.0,0.13904899135446686,0.13352545629202689,0.25696445725264166,0.64709414024975986,0.25696445725264166
2024-01-26,7563,-0.49610401476548516,2.4660583467776007,2.8995698052956884,7563,833,902,2303,5029,2303,1.0,0.11014147824937194,0.11926484199391776,0.30450879280708715,0.664947772048129,0.30450879280708715
2024-01-27,4691,-0.31219676917065303,2.6840981406147044,2.9004670486448303,4691,776,473,1605,3082,1605,1.0,0.16542315071413344,0.10083137923683649,0.34214453208271156,0.65700277126412276,0.34214453208271156
2024-01-28,3948,-0.8087967978266426,2.1147109662207066,2.7831599664123297,3948,513,417,1143,2533,1143,1.0,0.12993920972644377,0.10562310030395136,0.28951367781155013,0.64159067882472143,0.28951367781155013
2024-01-29,6702,-0.34002906684076145,2.2192197063321828,2.5354512975985033,6702,1116,1155,1834,4492,1834,1.0,0.16651745747538049,0.17233661593554164,0.27364965681886005,0.670247687257535,0.27364965681886005
2024-01-30,7650,-0.46012018385154063,2.4074046634029926,2.544142803570383,7650,1033,960,2102,4850,2102,1.0,0.13503267973856209,0.12549019607843137,0.27477124183006535,0.63398692810457513,0.27477124183006535
2024-01-31,7737,-0.59047129329696091,2.4118100822887705,2.8997133646220128,7737,866,987,1902,4948,1902,1.0,0.1119296885097583,0.12756882512601783,0.24583171772004653,0.639524363448365,0.24583171772004653
2024-02-01,8561,-0.47523397647050442,2.518148565107476,2.8591682605853084,8561,1066,1108,2442,6016,2442,1.0,0.12451816376591519,0.12942413269477865,0.28524705057820349,0.70272164466767906,0.28524705057820349
2024-02-02,8155,-0.552817751261506,2.5560173769209289,2.8360389946164997,8155,862,1098,2152,5399,2152,1.0,0.10570202329858983,0.13464132434089515,0.26388718577559778,0.66204782342121393,0.26388718577559778
2024-02-03,4246,-1.1641300088684277,2.4558153838589969,3.3569769414022734,4246,439,554,1189,2620,1189,1.0,0.10339142722562411,0.13047574187470559,0.28002826189354685,0.61705134243994353,0.28002826189354685
2024-02-04,4339,-0.99551951831672614,2.2702041248247555,3.21005647928716,4339,492,612,1075,2966,1075,1.0,0.11339018206960129,0.14104632403779674,0.24775293846508412,0.68356764231389722,0.24775293846508412
2024-02-05,7287,-0.96458030220396418,2.1748018935884526,3.0531311096136537,7287,936,962,1699,4794,1699,1.0,0.12844792095512556,0.13201591875943461,0.23315493344311788,0.65788390284067522,0.23315493344311788
2024-02-06,9367,-0.98299435809172553,2.1277008949832061,2.9140397846030646,9367,992,1558,2265,6359,2265,1.0,0.10590370449450197,0.16632860040567951,0.24180634141133767,0.67887263798441333,0.24180634141133767
2024-02-07,9010,-0.85139665809151255,2.2709524178813156,3.0056479978070749,9010,935,1392,2503,5954,2503,1.0,0.10377358490566038,0.15449500554938958,0.27780244173140956,0.66082130965593788,0.27780244173140956
2024-02-08,9303,-0.49485023690803887,2.3831613875787174,2.4495934400440658,9303,818,1286,2311,5586,2311,1.0,0.08792862517467484,0.13823497796409762,0.24841448994947865,0.600451467268623,0.24841448994947865
2024-02-09,7195,-0.4532416381468774,2.573455008809272,2.6704626868535595,7195,671,1193,1783,4449,1783,1.0,0.093259207783182765,0.16580958999305073,0.24781097984711606,0.61834607366226546,0.24781097984711606
2024-02-10,3726,-0.91650410265012938,2.2579808342906493,2.7775897712286746,3726,426,450,848,2204,848,1.0,0.1143317230273752,0.12077294685990338,0.22758990874932905,0.59151905528717119,0.22758990874932905
2024-02-11,3389,-0.69545537458199069,2.0461553445445304,2.55050467530414,3389,351,524,754,1737,754,1.0,0.10357037474181174,0.15461788138093832,0.22248450870463263,0.51254057244024787,0.22248450870463263
2024-02-12,6420,-0.65515430896370153,2.3721028065496315,2.7963669959639037,6420,497,844,1503,3869,1503,1.0,0.077414330218068539,0.13146417445482866,0.23411214953271028,0.60264797507788159,0.23411214953271028
2024-02-13,8259,-0.623039437852006,2.4691370006148561,2.8580781438015217,8259,759,1111,2223,5276,2223,1.0,0.0918997457319288,0.13451991766557694,0.26916091536505632,0.63881825886911248,0.26916091536505632
2024-02-14,8257,-1.0774428075268265,2.2691389840989471,3.1443965345366895,8257,822,1059,2401,5274,2401,1.0,0.099551895361511447,0.12825481409712972,0.29078357757054618,0.6387307738888216,0.29078357757054618
2024-02-15,7816,-0.59252907471873828,2.2539004106817746,2.623908882020439,7816,650,1038,1959,4992,1959,1.0,0.083162743091095184,0.13280450358239509,0.25063971340839303,0.638689866939611,0.25063971340839303
2024-02-16,7075,-0.41132721705141634,2.1846173117120187,2.6102157406291546,7075,736,983,1833,4548,1833,1.0,0.10402826855123674,0.1389399293286219,0.25908127208480564,0.64282685512367488,0.25908127208480564
2024-02-17,4431,-0.65887688250493393,2.2659305366080704,2.5928757990048283,4431,435,442,897,2600,897,1.0,0.0981719702098849,0.099751749040848561,0.2024373730534868,0.58677499435793279,0.2024373730534868
2024-02-18,3897,-0.65126261332129787,2.3229047421932489,2.5240875461987407,3897,568,497,931,2362,931,1.0,0.14575314344367463,0.12753400051321528,0.23890171927123427,0.60610726199640752,0.23890171927123427
2024-02-19,6807,-0.55907880378243624,2.3247830285881874,2.7788173873060993,6807,796,883,1789,4298,1789,1.0,0.1169384457176436,0.1297194064933157,0.26281768767445279,0.6314088438372264,0.26281768767445279
2024-02-20,7982,-0.58473663144450883,2.35870207780131,2.90298539275667,7982,826,1285,2153,5225,2153,1.0,0.10348283638185918,0.16098722124780757,0.26973189676772741,0.654597845151591,0.26973189676772741
2024-02-21,8574,-0.48410100122818045,2.4525990351719904,2.7458682409525736,8574,986,1470,2222,5487,2222,1.0,0.11499883368322837,0.17144856543037088,0.25915558665733612,0.63995801259622109,0.25915558665733612
2024-02-22,9073,-1.0244640062324952,2.2814808224959231,3.1985272747270779,9073,1031,1412,2240,5938,2240,1.0,0.11363385870164223,0.1556265843712113,0.24688636614129836,0.65446930452992391,0.24688636614129836
2024-02-23,7002,-0.35789656874934267,2.3576402158783702,2.6649700711614206,7002,975,1073,1772,4664,1772,1.0,0.13924592973436162,0.15324193087689231,0.25307055127106542,0.66609540131391032,0.25307055127106542
2024-02-24,4019,-0.63895507125496365,2.3548082424760604,2.5835989424587713,4019,543,453,855,2513,855,1.0,0.13510823587957202,0.11271460562328937,0.21273948743468524,0.62527992037820357,0.21273948743468524
2024-02-25,3990,-1.1335419016700297,2.2426086534558736,2.874130079172287,3990,354,400,721,2482,721,1.0,0.0887218045112782,0.10025062656641603,0.18070175438596492,0.62205513784461153,0.18070175438596492
2024-02-26,8092,-0.76672252632544258,2.3703558110800076,2.9816661914781908,8092,1125,1408,2123,5482,2123,1.0,0.13902619871478003,0.17399901136925358,0.26235788433020268,0.67745921898171035,0.26235788433020268
2024-02-27,8172,-0.47370809200001596,2.4809680319572176,2.7422205963813844,8172,1140,1492,2079,5437,2079,1.0,0.1395007342143906,0.18257464512971122,0.25440528634361231,0.66532060695056294,0.25440528634361231
2024-02-28,8820,-0.7358535424653353,2.534127689719635,2.8803992854305651,8820,1223,1539,1985,5830,1985,1.0,0.13866213151927437,0.17448979591836736,0.22505668934240364,0.66099773242630389,0.22505668934240364
2024-02-29,8984,-0.61405388281614337,2.5058019821540496,2.8083875337077919,8984,779,1277,2177,6042,2177,1.0,0.086709706144256452,0.14214158504007124,0.24231967943009794,0.67252894033837929,0.24231967943009794
2024-03-01,9310,-0.22634689872411043,2.5449918534234941,2.5311202300028519,9310,846,1492,2545,6258,2545,1.0,0.090870032223415678,0.16025778732545651,0.27336197636949516,0.67218045112781954,0.27336197636949516
2024-03-02,4474,-0.77853040173767929,2.3977105609944322,3.0387602327488219,4474,410,563,960,2767,960,1.0,0.091640590075994635,0.12583817612874384,0.21457308895842647,0.61846222619579794,0.21457308895842647
2024-03-03,4449,-0.75507147558777332,2.2880665241587508,2.7565444319110428,4449,461,550,932,2857,932,1.0,0.10361879073949203,0.123623286131715,0.20948527759046978,0.64216677905147224,0.20948527759046978
2024-03-04,7979,-0.33546231669310694,2.4875326015135868,2.6143571791199993,7979,791,1562,2118,5297,2118,1.0,0.099135229978694075,0.1957638801854869,0.26544679784434139,0.66386765258804359,0.26544679784434139
2024-03-05,8233,-0.36874456038219527,2.5373609820480931,3.1163473636987034,8233,993,1067,2099,5326,2099,1.0,0.12061217053321997,0.12960038867970364,0.25494959310093523,0.64690878173205391,0.25494959310093523
2024-03-06,8463,-0.41033481119613252,2.4579442189723513,2.8889810256459523,8463,1025,1104,2010,5687,2010,1.0,0.12111544369608886,0.130450194966324,0.23750443105281815,0.67198393004844614,0.23750443105281815
2024-03-07,8903,-0.27757914175609832,2.5376432950949712,2.5036869660891226,8903,1069,1213,2463,5620,2463,1.0,0.12007188588116366,0.13624620914298552,0.2766483207907447,0.63124789396832526,0.2766483207907447
2024-03-08,7716,-0.30145611464128563,2.6172682719148566,2.4668867295415553,7716,979,1124,1784,5065,1784,1.0,0.12687921202695698,0.14567133229652671,0.23120787973043028,0.65642820114048728,0.23120787973043028
2024-03-09,4110,-0.17853891408795333,2.682615464617891,2.5969802773649278,4110,633,644,1181,2639,1181,1.0,0.15401459854014599,0.15669099756690996,0.28734793187347935,0.64209245742092458,0.28734793187347935
2024-03-10,4506,-0.089005688241406158,2.8831646594898692,2.420193957373145,4506,631,761,1512,2975,1512,1.0,0.14003550821127386,0.16888592987128273,0.33555259653794939,0.66023080337328011,0.33555259653794939
2024-03-11,7664,-0.49801444101431364,2.6852983791548004,3.1468361639136924,7664,783,986,1918,5067,1918,1.0,0.10216597077244259,0.12865344467640918,0.25026096033402923,0.661143006263048,0.25026096033402923
2024-03-12,9222,-0.45098726880886986,2.479720554255914,2.7234062128899668,9222,1205,2020,2872,6396,2872,1.0,0.13066579917588375,0.21904142268488397,0.31142919106484496,0.69355888093689,0.31142919106484496
2024-03-13,9085,-0.39827538555532693,2.538949255286076,2.5405063857492043,9085,1034,1409,2608,6092,2608,1.0,0.11381397908640617,0.1550908090258668,0.28706659328563566,0.67055586130985145,0.28706659328563566
2024-03-14,9010,-0.31034992142493312,2.5414643416951694,2.6545640747826127,9010,932,1663,2573,5936,2573,1.0,0.10344062153163153,0.18457269700332962,0.28557158712541619,0.6588235294117647,0.28557158712541619
2024-03-15,8007,-0.35222714236068464,2.3176152550450122,2.7379602496716395,8007,843,1415,2304,5182,2304,1.0,0.10528287748220307,0.17672036967653304,0.28774822030723118,0.64718371425003118,0.28774822030723118
2024-03-16,4867,-0.74796989744687714,2.2959899176315051,2.999545752694349,4867,625,517,1193,2920,1193,1.0,0.12841586192726526,0.10622560098623382,0.24512019724676393,0.5999589069241833,0.24512019724676393
2024-03-17,3831,-0.8223385099067716,2.3459953937129012,2.9134777397303848,3831,491,461,787,2235,787,1.0,0.12816496998172802,0.12033411641868964,0.20542939180370659,0.58339859044635867,0.20542939180370659
2024-03-18,7412,-0.46919379826054569,2.3982828203021942,2.7155133628555586,7412,820,1111,1824,4539,1824,1.0,0.11063140852671344,0.14989206691851054,0.24608742579600648,0.61238532110091748,0.24608742579600648
2024-03-19,9230,-0.42923533759092269,2.3061211420096104,2.6176568593289486,9230,1122,1414,2498,5886,2498,1.0,0.12156013001083424,0.15319609967497291,0.27063921993499457,0.63770314192849409,0.27063921993499457
2024-03-20,9475,-0.35234900434177785,2.376061015743054,2.6105872691832817,9475,1034,1383,2749,6154,2749,1.0,0.10912928759894459,0.14596306068601583,0.290131926121372,0.64949868073878625,0.290131926121372
2024-03-21,10493,-0.14919300407515382,2.4456575874483724,2.3495780544487785,10493,1255,1755,2957,6901,2957,1.0,0.11960354522062328,0.16725436004955685,0.28180691889831316,0.65767654626894123,0.28180691889831316
2024-03-22,9299,-0.4977687241520406,2.3271320333440961,2.6478520440666751,9299,1117,1034,1930,5803,1930,1.0,0.12012044305839338,0.11119475212388429,0.2075491988385848,0.62404559630067746,0.2075491988385848
2024-03-23,4515,-0.36804965559146163,2.2565758939696372,2.7914539391315993,4515,464,483,904,2550,904,1.0,0.10276854928017719,0.10697674418604651,0.20022148394241418,0.56478405315614622,0.20022148394241418
2024-03-24,4519,-0.74766326659162252,2.2072813217712532,2.8702417649440486,4519,389,486,1120,2897,1120,1.0,0.08608099136977207,0.10754591723832706,0.24784244301836689,0.64107103341447225,0.24784244301836689
2024-03-25,8056,-0.094376976173809732,2.7722327696391571,2.8018853785089783,8056,948,1272,2006,5237,2006,1.0,0.11767626613704071,0.15789473684210525,0.24900695134061568,0.65007447864945378,0.24900695134061568
2024-03-26,8488,-0.038956113656723648,2.5531822390163703,2.5842116172252183,8488,1094,1466,2398,5518,2398,1.0,0.12888784165881245,0.17271442035815268,0.28251649387370403,0.65009425070688032,0.28251649387370403
2024-03-27,9232,-0.35444406151223656,2.3579637978136523,2.8182022840482754,9232,1154,1244,2478,6299,2478,1.0,0.125,0.13474870017331023,0.26841421143847488,0.68230069324090126,0.26841421143847488
2024-03-28,9214,-0.25032364474482843,2.4772983501339731,2.5251290509380619,9214,1125,1478,2503,6170,2503,1.0,0.12209680920338616,0.160408074668982,0.27165183416540045,0.66963316691990449,0.27165183416540045
2024-03-29,7066,-0.38866036883963939,2.2953467304027777,2.5261104152917295,7066,940,1281,2044,4761,2044,1.0,0.1330314180583074,0.18129068780073593,0.28927257288423436,0.67378998018681,0.28927257288423436
2024-03-30,4400,-0.57997913449027039,2.2559277074765913,2.5722089769079091,4400,458,617,1185,2646,1185,1.0,0.1040909090909091,0.14022727272727273,0.26931818181818185,0.60136363636363632,0.26931818181818185
2024-03-31,3920,-0.92208335931370922,2.1336118961262329,2.8942693334401537,3920,548,464,859,2321,859,1.0,0.13979591836734695,0.11836734693877551,0.21913265306122448,0.5920918367346939,0.21913265306122448
2024-04-01,6720,-0.66541001991619586,2.26965490339752,2.7190440080041216,6720,1332,1085,1853,4344,1853,1.0,0.1982142857142857,0.16145833333333334,0.27574404761904764,0.64642857142857146,0.27574404761904764
2024-04-02,8715,-0.26486666124756675,2.2826337893259012,2.5637961142674097,8715,1457,1636,2268,5617,2268,1.0,0.16718301778542743,0.18772231784279977,0.26024096385542167,0.644520940906483,0.26024096385542167
2024-04-03,8366,-0.52873889420148257,2.3941387329194441,2.7964375060409785,8366,968,1536,2077,5539,2077,1.0,0.11570643079129811,0.18360028687544824,0.2482667941668659,0.66208462825723169,0.2482667941668659
2024-04-04,7934,-0.27955394349859158,2.3220601882783791,2.6869757559909337,7934,794,1586,2049,5214,2049,1.0,0.10007562389715149,0.19989916813713132,0.25825560877237208,0.65717166624653389,0.25825560877237208
2024-04-05,7312,-0.42890278129917281,2.3160610327688462,2.6086273256446808,7312,863,1471,2054,4554,2054,1.0,0.11802516411378555,0.20117614879649889,0.2809080962800875,0.62281181619256021,0.2809080962800875
2024-04-06,4702,-1.1955682033516097,2.2121577663807588,3.0736340835656417,4702,429,824,1171,2951,1171,1.0,0.091237771161208,0.17524457677584007,0.24904296044236496,0.62760527435133984,0.24904296044236496
2024-04-07,4751,-0.83349966195021852,2.2027511986840675,2.7983234791829945,4751,621,836,1012,3001,1012,1.0,0.13070932435276783,0.17596295516733318,0.21300778783414018,0.63165649336981688,0.21300778783414018
2024-04-08,7832,-0.36479401735811473,2.4263283642180742,2.70908301147194,7832,886,1517,2127,4941,2127,1.0,0.11312563840653728,0.19369254341164455,0.27157814096016342,0.63087334014300311,0.27157814096016342
