news_date,first_timestamp_utc,last_timestamp_utc,n_articles_climate,n_urls_climate,n_sources_climate,n_articles_total,n_urls_total,n_sources_total,avg_tone,avg_positivity,avg_negativity,n_core_climate,n_policy_regulation,n_physical_risk,n_energy_geopolitics,n_cleantech,n_activism_litigation,share_total_climate,share_core_climate,share_policy,share_physical,share_energy,share_cleantech,share_activism,log_n_articles_climate,log_n_articles_total,log_n_sources_total
24/06/2016,2016-06-24 00:00:00+00:00,2016-06-24 23:45:00+00:00,6372,6372,3198,884032,883857,23596,-0.8511963,2.78086473,3.63206103,6345,6307,2303,1729,1331,2324,0.007207884,0.007177342,0.007134357,0.002605109,0.001955812,0.001505602,0.002628864,8.759825595,13.69224967,10.06887486
25/06/2016,2016-06-25 00:00:00+00:00,2016-06-25 23:45:00+00:00,3404,3404,1795,548456,548380,18537,-1.189333169,2.755169793,3.944502963,3389,3366,867,1153,444,1984,0.006206514,0.006179165,0.006137229,0.001580801,0.002102265,0.000809545,0.003617428,8.133000219,13.21486416,9.827577958
26/06/2016,2016-06-26 00:00:00+00:00,2016-06-26 23:45:00+00:00,2545,2545,1558,508039,507928,17100,-1.319078673,2.657394776,3.976473449,2537,2505,843,815,476,1232,0.005009458,0.004993711,0.004930724,0.001659321,0.001604208,0.000936936,0.002425011,7.842278779,13.13831546,9.74689222
27/06/2016,2016-06-27 00:00:00+00:00,2016-06-27 23:45:00+00:00,5668,5668,2776,816652,816402,23248,-0.787687762,2.637167327,3.424855089,5654,5612,1407,2402,1245,2283,0.006940533,0.00692339,0.00687196,0.001722888,0.002941277,0.001524517,0.00279556,8.642768014,13.61296956,10.0540174
28/06/2016,2016-06-28 00:00:00+00:00,2016-06-28 23:45:00+00:00,5946,5946,3029,883614,883424,23566,-0.766538437,2.794172927,3.560711364,5910,5865,1975,2411,1503,2175,0.006729183,0.006688441,0.006637514,0.002235139,0.002728567,0.001700969,0.002461482,8.69064217,13.69177673,10.06760271
29/06/2016,2016-06-29 00:00:00+00:00,2016-06-29 23:45:00+00:00,6376,6376,2992,866063,865841,23754,-0.456813841,2.844162276,3.300976117,6321,6322,2050,3145,2553,2263,0.007362051,0.007298545,0.0072997,0.002367033,0.003631376,0.002947823,0.002612974,8.760453046,13.67171409,10.07554831
30/06/2016,2016-06-30 00:00:00+00:00,2016-06-30 23:45:00+00:00,6840,6840,3125,901889,901735,23880,-0.725970504,2.842386588,3.568357092,6812,6769,1969,2974,1887,3245,0.007584082,0.007553036,0.007505358,0.002183195,0.003297523,0.002092275,0.003598004,8.830689199,13.71224784,10.08083844
01/07/2016,2016-07-01 00:00:00+00:00,2016-07-01 23:45:00+00:00,5608,5608,2912,831645,831473,23335,-1.025057115,2.726551833,3.751608948,5587,5498,2062,1730,1247,2431,0.006743262,0.006718011,0.006610994,0.002479423,0.002080215,0.001499438,0.002923122,8.63212773,13.63116215,10.05775251
02/07/2016,2016-07-02 00:00:00+00:00,2016-07-02 23:45:00+00:00,2981,2981,1734,542189,542106,18348,-0.920197289,2.809830406,3.730027695,2962,2936,904,984,536,1281,0.005498083,0.00546304,0.005415086,0.001667315,0.001814865,0.000988585,0.002362645,8.000349495,13.20337177,9.817330356
03/07/2016,2016-07-03 00:00:00+00:00,2016-07-03 23:45:00+00:00,2684,2684,1465,480785,480703,16836,-1.406103905,2.59633789,4.002441794,2669,2639,1100,754,520,1108,0.005582537,0.005551338,0.00548894,0.002287925,0.001568269,0.001081565,0.002304564,7.895436007,13.08317754,9.731334125
04/07/2016,2016-07-04 00:00:00+00:00,2016-07-04 23:45:00+00:00,3823,3823,2107,727996,727853,21208,-0.578244198,2.63967665,3.217920847,3794,3756,1125,1344,932,1354,0.005251402,0.005211567,0.005159369,0.001545338,0.001846164,0.001280227,0.0018599,8.249052274,13.49805221,9.962180899
05/07/2016,2016-07-05 00:00:00+00:00,2016-07-05 23:45:00+00:00,4999,4999,2524,823051,822898,23173,-0.472180377,2.792304908,3.264485285,4963,4931,1557,1708,1194,2071,0.006073743,0.006030003,0.005991123,0.001891742,0.002075206,0.0014507,0.002516247,8.517193191,13.62077466,10.05078624
06/07/2016,2016-07-06 00:00:00+00:00,2016-07-06 23:45:00+00:00,3979,3979,2174,817092,816972,23226,-0.641098836,2.74705582,3.388154656,3949,3893,1411,1225,916,1460,0.004869709,0.004832993,0.004764457,0.001726856,0.001499219,0.001121049,0.001786824,8.289037098,13.6135082,10.05307067
07/07/2016,2016-07-07 00:00:00+00:00,2016-07-07 23:45:00+00:00,4973,4973,2510,841961,841834,23421,-0.952333868,2.715881043,3.668214911,4930,4898,1999,1477,932,1919,0.005906449,0.005855378,0.005817372,0.002374219,0.001754238,0.00110694,0.002279203,8.511979624,13.64349016,10.06143103
08/07/2016,2016-07-08 00:00:00+00:00,2016-07-08 23:45:00+00:00,4358,4358,2291,807049,806950,23322,-0.678025225,2.880837974,3.558863199,4323,4281,1592,1512,940,1730,0.00539992,0.005356552,0.005304511,0.001972619,0.001873492,0.001164737,0.002143612,8.379997952,13.6011409,10.05719528
09/07/2016,2016-07-09 00:00:00+00:00,2016-07-09 23:45:00+00:00,2428,2428,1494,526068,525965,18406,-0.517071393,2.867379134,3.384450527,2381,2353,710,906,430,1139,0.004615373,0.004526031,0.004472806,0.001349635,0.001722211,0.000817385,0.002165119,7.795234929,13.17318766,9.820486306
10/07/2016,2016-07-10 00:00:00+00:00,2016-07-10 23:45:00+00:00,3051,3051,1415,490746,490671,17079,-0.54997105,2.801796771,3.351767821,3001,2998,741,892,576,1070,0.006217065,0.00611518,0.006109067,0.001509946,0.001817641,0.001173723,0.002180354,8.023552392,13.103684,9.745663467
11/07/2016,2016-07-11 00:00:00+00:00,2016-07-11 23:45:00+00:00,4907,4907,2726,786875,786739,23210,-0.827831529,2.638250389,3.466081918,4841,4842,1938,1502,1186,2213,0.00623606,0.006152184,0.006153455,0.002462907,0.001908817,0.001507228,0.002812391,8.498621806,13.57582595,10.05238158
12/07/2016,2016-07-12 00:00:00+00:00,2016-07-12 23:45:00+00:00,5116,5116,2710,869316,869159,23634,-0.495341617,2.863407115,3.358748732,5028,5034,1749,1724,1217,2035,0.005885087,0.005783858,0.00579076,0.002011927,0.001983168,0.001399951,0.002340921,8.540323609,13.67546312,10.07048394
13/07/2016,2016-07-13 00:00:00+00:00,2016-07-13 23:45:00+00:00,5100,5100,2794,878197,878062,23774,-0.517553498,2.785940768,3.303494266,5070,4997,1479,1533,884,2225,0.005807353,0.005773192,0.005690067,0.001684132,0.001745622,0.001006608,0.0025336,8.537191878,13.68562736,10.07638989
14/07/2016,2016-07-14 00:00:00+00:00,2016-07-14 23:45:00+00:00,4994,4994,2819,879776,879585,23643,-0.162306248,3.036302849,3.198609097,4945,4893,1459,1733,1062,1978,0.005676445,0.005620749,0.005561643,0.001658377,0.00196982,0.001207125,0.0022483,8.516192691,13.68742375,10.07086466
15/07/2016,2016-07-15 00:00:00+00:00,2016-07-15 23:45:00+00:00,3602,3602,2186,835912,835766,23360,-0.536639165,2.774219072,3.310858236,3575,3541,1192,1291,785,1420,0.004309066,0.004276766,0.004236092,0.001425987,0.001544421,0.000939094,0.001698743,8.189522111,13.63627982,10.05882324
16/07/2016,2016-07-16 00:00:00+00:00,2016-07-16 23:45:00+00:00,1562,1562,1066,557821,557667,18600,-0.595833922,2.939004742,3.534838665,1552,1532,552,481,344,718,0.002800181,0.002782255,0.002746401,0.000989565,0.000862284,0.000616685,0.001287151,7.35436233,13.23179519,9.830970622
17/07/2016,2016-07-17 00:00:00+00:00,2016-07-17 23:45:00+00:00,1922,1922,1205,490364,490263,17041,-0.692277043,2.980641229,3.672918272,1911,1880,625,490,349,862,0.003919537,0.003897105,0.003833887,0.001274563,0.000999258,0.000711716,0.001757878,7.561641746,13.10290529,9.743436164
18/07/2016,2016-07-18 00:00:00+00:00,2016-07-18 23:45:00+00:00,3796,3796,2097,767464,767261,22993,-0.348476544,2.882586141,3.231062685,3766,3732,1222,1396,908,1608,0.00494616,0.004907071,0.004862769,0.001592257,0.001818978,0.001183117,0.002095212,8.24196656,13.55084815,10.04298859
19/07/2016,2016-07-19 00:00:00+00:00,2016-07-19 23:45:00+00:00,4812,4812,2520,840112,839946,23505,-0.358183404,2.814832018,3.173015422,4784,4711,1758,1789,1086,1943,0.005727808,0.005694479,0.005607586,0.002092578,0.002129478,0.001292685,0.002312787,8.479075869,13.64129169,10.06501099
20/07/2016,2016-07-20 00:00:00+00:00,2016-07-20 23:45:00+00:00,5937,5937,3103,858987,858783,23632,-0.3791648,2.666129576,3.045294376,5904,5719,2498,1716,1076,2175,0.00691163,0.006873212,0.006657842,0.002908077,0.001997702,0.001252638,0.002532052,8.689127655,13.66351023,10.07039932
21/07/2016,2016-07-21 00:00:00+00:00,2016-07-21 23:45:00+00:00,5446,5446,2921,852295,852132,23603,-0.406401559,2.757863061,3.16426462,5400,5193,1812,1545,1072,1957,0.006389806,0.006335834,0.006092961,0.002126024,0.001812753,0.00125778,0.002296153,8.602820277,13.65568916,10.06917147
22/07/2016,2016-07-22 00:00:00+00:00,2016-07-22 23:45:00+00:00,5183,5183,2785,813183,813031,23388,-0.728912119,2.604653499,3.333565617,5071,4957,1657,1463,901,1992,0.006373719,0.006235989,0.006095799,0.002037672,0.001799103,0.001107992,0.002449633,8.553332238,13.60871269,10.06002111
23/07/2016,2016-07-23 00:00:00+00:00,2016-07-23 23:45:00+00:00,3482,3482,1863,529708,529595,18348,-0.769755328,2.842606445,3.612361773,3458,3416,985,987,665,1220,0.006573433,0.006528125,0.006448836,0.001859515,0.001863291,0.001255409,0.002303156,8.15564927,13.18008308,9.817330356
24/07/2016,2016-07-24 00:00:00+00:00,2016-07-24 23:45:00+00:00,2964,2964,1635,488164,488066,16995,-0.946130037,2.536330653,3.48246069,2958,2905,867,1135,504,1076,0.00607173,0.006059439,0.005950869,0.001776042,0.002325038,0.00103244,0.002204177,7.994632311,13.09840874,9.740733301
25/07/2016,2016-07-25 00:00:00+00:00,2016-07-25 23:45:00+00:00,5392,5392,2646,791388,791171,23093,-0.765449866,2.608807002,3.374256868,5334,5330,1750,1332,916,2393,0.006813346,0.006740057,0.006735002,0.002211305,0.001683119,0.00115746,0.003023801,8.592857095,13.58154491,10.04732812
26/07/2016,2016-07-26 00:00:00+00:00,2016-07-26 23:45:00+00:00,5659,5658,2910,845003,844815,23553,-0.78702514,2.811206966,3.598232106,5603,5598,1911,1938,1279,2586,0.006697018,0.006630746,0.006624829,0.00226153,0.002293483,0.001513604,0.003060344,8.641179171,13.64709664,10.06705094
27/07/2016,2016-07-27 00:00:00+00:00,2016-07-27 23:45:00+00:00,5352,5352,2642,793151,793013,23214,-1.225159752,2.392186255,3.617346007,5313,5263,1871,2038,990,1944,0.006747769,0.006698598,0.006635559,0.002358946,0.002569498,0.001248186,0.002450983,8.58541243,13.58377016,10.0525539
28/07/2016,2016-07-28 00:00:00+00:00,2016-07-28 23:45:00+00:00,5867,5867,3003,855201,855035,23711,-0.80761045,2.803848958,3.611459408,5841,5800,2038,1763,1057,2966,0.006860376,0.006829973,0.006782031,0.002383066,0.002061504,0.001235967,0.003468191,8.677269139,13.65909298,10.07373653
29/07/2016,2016-07-29 00:00:00+00:00,2016-07-29 23:45:00+00:00,4978,4978,2627,818741,818582,23249,-0.581806131,2.899200009,3.48100614,4961,4900,2046,1582,1032,2245,0.006080067,0.006059303,0.005984799,0.002498959,0.001932235,0.001260472,0.002742015,8.512984347,13.61552429,10.05406041
30/07/2016,2016-07-30 00:00:00+00:00,2016-07-30 23:45:00+00:00,2457,2457,1526,517854,517784,18301,-1.440311651,2.559486813,3.999798464,2452,2416,1114,791,515,926,0.004744581,0.004734925,0.004665408,0.002151185,0.001527458,0.000994489,0.001788149,7.80710329,13.15745056,9.814765622
31/07/2016,2016-07-31 00:00:00+00:00,2016-07-31 23:45:00+00:00,1691,1691,1045,473827,473723,16752,-1.194117764,2.485057762,3.679175526,1681,1625,722,529,389,637,0.003568813,0.003547708,0.003429522,0.001523763,0.001116441,0.000820975,0.001344373,7.43366654,13.06859967,9.726332626
01/08/2016,2016-08-01 00:00:00+00:00,2016-08-01 23:45:00+00:00,3321,3321,1925,772159,771993,23028,-0.670800545,2.707448606,3.378249151,3290,3257,1275,1194,810,1197,0.004300928,0.00426078,0.004218043,0.001651214,0.001546314,0.001049007,0.001550199,8.10832229,13.55694706,10.04450957
02/08/2016,2016-08-02 00:00:00+00:00,2016-08-02 23:45:00+00:00,4499,4499,2524,837426,837254,23565,-1.149656709,2.370825212,3.520481921,4466,4384,2085,1468,969,1378,0.005372415,0.005333009,0.005235089,0.002489772,0.001752991,0.001157117,0.001645519,8.411832676,13.63808937,10.06756027
03/08/2016,2016-08-03 00:00:00+00:00,2016-08-03 23:45:00+00:00,4187,4187,2381,852097,851924,23628,-0.945806408,2.398541742,3.34434815,4158,4086,1811,1211,786,1367,0.00491376,0.004879726,0.004795229,0.002125345,0.0014212,0.00092243,0.001604277,8.339978572,13.65545682,10.07023005
04/08/2016,2016-08-04 00:00:00+00:00,2016-08-04 23:45:00+00:00,4497,4497,2238,833296,833143,23767,-1.16004583,2.563541283,3.723587113,4465,4441,1490,1781,1144,2045,0.005396642,0.00535824,0.005329439,0.00178808,0.002137296,0.001372862,0.00245411,8.411388133,13.6331454,10.07609542
05/08/2016,2016-08-05 00:00:00+00:00,2016-08-05 23:45:00+00:00,4051,4051,2291,780168,780017,23163,-0.862987854,2.670799789,3.533787643,3992,3993,1484,1538,1094,1493,0.005192471,0.005116847,0.005118128,0.001902154,0.00197137,0.001402262,0.00191369,8.306965865,13.56726584,10.05035463
06/08/2016,2016-08-06 00:00:00+00:00,2016-08-06 23:45:00+00:00,1969,1969,1311,502116,502030,18305,-0.804581261,2.793811103,3.598392365,1950,1924,743,666,354,833,0.003921405,0.003883565,0.003831784,0.001479738,0.001326387,0.000705016,0.001658979,7.585788822,13.12658844,9.814984154
07/08/2016,2016-08-07 00:00:00+00:00,2016-08-07 23:45:00+00:00,2087,2087,1389,467341,467241,16915,-0.892531766,2.626242098,3.518773864,2079,2038,986,652,599,713,0.00446569,0.004448572,0.004360841,0.002109808,0.001395127,0.001281719,0.001525653,7.643961949,13.0548166,9.736015199
08/08/2016,2016-08-08 00:00:00+00:00,2016-08-08 23:45:00+00:00,3885,3885,2264,777919,777765,23324,-1.056181351,2.608914508,3.665095859,3826,3819,1388,1343,789,1403,0.004994093,0.00491825,0.004909251,0.001784247,0.001726401,0.001014244,0.00180353,8.26513563,13.56437897,10.05728103
09/08/2016,2016-08-09 00:00:00+00:00,2016-08-09 23:45:00+00:00,3864,3864,2249,827402,827255,23448,-0.87452888,2.700557218,3.575086097,3827,3798,1293,1451,936,1583,0.004670039,0.004625321,0.004590272,0.001562723,0.001753682,0.001131252,0.001913218,8.259716961,13.62604716,10.06258313
10/08/2016,2016-08-10 00:00:00+00:00,2016-08-10 23:45:00+00:00,4041,4041,2396,848475,848283,24241,-0.790646294,2.57102043,3.361666724,3993,3966,1724,1335,878,1610,0.004762662,0.00470609,0.004674269,0.002031881,0.001573411,0.001034798,0.001897522,8.304494898,13.65119708,10.09584195
11/08/2016,2016-08-11 00:00:00+00:00,2016-08-11 23:45:00+00:00,4010,4010,2253,842236,842094,24218,-0.598750291,2.660686656,3.259436947,3979,3944,1603,1332,978,1564,0.004761136,0.004724329,0.004682773,0.001903267,0.001581504,0.001161195,0.001856962,8.296795866,13.64381673,10.09489273
12/08/2016,2016-08-12 00:00:00+00:00,2016-08-12 23:45:00+00:00,3753,3753,2271,798368,798227,23849,-1.042324446,2.650622693,3.692947138,3710,3691,1549,1297,794,1494,0.00470084,0.00464698,0.004623181,0.001940208,0.001624564,0.000994529,0.001871317,8.230577217,13.59032618,10.0795395
13/08/2016,2016-08-13 00:00:00+00:00,2016-08-13 23:45:00+00:00,3645,3645,1474,510427,510337,18699,-0.069968946,3.039466287,3.109435233,3618,3602,892,794,670,2139,0.00714108,0.007088183,0.007056837,0.001747556,0.00155556,0.001312626,0.004190609,8.201385955,13.14300487,9.836278803
14/08/2016,2016-08-14 00:00:00+00:00,2016-08-14 23:45:00+00:00,16230,16230,1280,485103,485017,17075,0.78978058,3.456295249,2.66651467,16215,16195,1138,1615,1146,14548,0.033456812,0.033425891,0.033384663,0.002345894,0.00332919,0.002362385,0.029989507,9.694678273,13.09211858,9.745429248
15/08/2016,2016-08-15 00:00:00+00:00,2016-08-15 23:45:00+00:00,17949,17949,2043,737961,737798,23036,0.580772217,3.365009743,2.784237527,17912,17883,2294,2577,1439,15648,0.024322424,0.024272285,0.024232988,0.003108565,0.003492054,0.001949968,0.021204373,9.795345394,13.51164761,10.0448569
16/08/2016,2016-08-16 00:00:00+00:00,2016-08-16 23:45:00+00:00,13066,13066,2834,841663,841498,24112,0.239908259,3.124321991,2.884413732,13027,12970,2226,2586,1517,9720,0.015524028,0.015477691,0.015409968,0.002644764,0.003072489,0.001802384,0.011548565,9.477845247,13.64313616,10.09050639
17/08/2016,2016-08-17 00:00:00+00:00,2016-08-17 23:45:00+00:00,12015,12015,2578,825277,825120,24044,0.606151177,3.405322415,2.799171238,11983,11899,2322,2408,1383,8711,0.014558748,0.014519973,0.014418189,0.002813601,0.002917808,0.001675801,0.010555244,9.393994374,13.62347558,10.08768235
18/08/2016,2016-08-18 00:00:00+00:00,2016-08-18 23:45:00+00:00,6616,6616,2679,826805,826637,24199,-0.196857386,2.960496904,3.15735429,6588,6514,2323,3045,1089,3723,0.008001887,0.007968021,0.00787852,0.00280961,0.003682851,0.001317118,0.004502876,8.797397374,13.62532536,10.09410791
19/08/2016,2016-08-19 00:00:00+00:00,2016-08-19 23:45:00+00:00,13128,13128,2432,796206,796054,23821,0.925541046,3.748913039,2.823371992,13085,13057,2487,9565,1252,10284,0.016488195,0.016434189,0.016399022,0.003123563,0.012013223,0.001572457,0.012916255,9.482578803,13.58761448,10.0783648
20/08/2016,2016-08-20 00:00:00+00:00,2016-08-20 23:45:00+00:00,15302,15302,1375,507239,507132,18405,1.92332858,4.267778733,2.344450153,15287,15238,1499,13685,1153,13856,0.030167239,0.030137667,0.030041065,0.002955214,0.026979392,0.00227309,0.027316512,9.635804167,13.13673954,9.820431977
21/08/2016,2016-08-21 00:00:00+00:00,2016-08-21 23:45:00+00:00,17841,17841,1514,485390,485310,17335,1.908865948,4.251488681,2.342622733,17825,17807,1623,16050,1324,16421,0.036756011,0.036723047,0.036685964,0.003343703,0.033066194,0.002727703,0.033830528,9.789310507,13.09271003,9.760540543
22/08/2016,2016-08-22 00:00:00+00:00,2016-08-22 23:45:00+00:00,21827,21827,2206,779351,779142,23841,1.402534573,3.950638889,2.548104317,21804,21741,2696,18727,1807,19283,0.028006636,0.027977125,0.027896288,0.003459289,0.024028968,0.002318596,0.024742382,9.990948828,13.56621808,10.07920401
23/08/2016,2016-08-23 00:00:00+00:00,2016-08-23 23:45:00+00:00,12883,12883,2829,864303,864176,24193,0.389591618,3.431686132,3.042094514,12858,12734,3287,8558,1488,9658,0.014905652,0.014876727,0.014733259,0.003803064,0.00990162,0.001721618,0.011174322,9.46374151,13.66967984,10.09385995
24/08/2016,2016-08-24 00:00:00+00:00,2016-08-24 23:45:00+00:00,5276,5276,2541,864528,864343,24232,-0.735928415,2.687247775,3.423176191,5247,5186,2537,1598,1046,1930,0.006102752,0.006069208,0.005998649,0.002934549,0.001848407,0.001209909,0.002232432,8.571113033,13.66994013,10.09547062
25/08/2016,2016-08-25 00:00:00+00:00,2016-08-25 23:45:00+00:00,5644,5644,2665,865835,865674,24596,-0.867056651,2.515036801,3.382093451,5580,5536,2499,1866,1184,1990,0.006518563,0.006444646,0.006393828,0.002886231,0.002155145,0.001367466,0.002298359,8.638525477,13.67145079,10.11037976
26/08/2016,2016-08-26 00:00:00+00:00,2016-08-26 23:45:00+00:00,4419,4419,2624,794234,794102,23918,-0.890923304,2.575308798,3.466232102,4384,4360,1654,1450,818,1864,0.005563851,0.005519784,0.005489566,0.00208251,0.001825658,0.001029923,0.002346915,8.393894975,13.58513467,10.0824284
27/08/2016,2016-08-27 00:00:00+00:00,2016-08-27 23:45:00+00:00,2624,2624,1461,502306,502228,18573,-0.706961838,2.764861115,3.471822952,2614,2573,983,790,409,1241,0.005223907,0.005203999,0.005122376,0.001956974,0.001572746,0.000814245,0.002470606,7.872836175,13.12696677,9.829518032
28/08/2016,2016-08-28 00:00:00+00:00,2016-08-28 23:45:00+00:00,2249,2249,1366,474984,474888,17322,-0.591077122,2.639328063,3.230405186,2225,2199,800,839,641,933,0.004734896,0.004684368,0.00462963,0.001684267,0.001766375,0.001349519,0.001964277,7.718685495,13.0710385,9.759790377
29/08/2016,2016-08-29 00:00:00+00:00,2016-08-29 23:45:00+00:00,4810,4810,2527,800454,800279,23594,-0.82640345,2.546293186,3.372696637,4759,4717,1993,1816,1378,1840,0.00600909,0.005945376,0.005892906,0.002489837,0.002268713,0.001721523,0.002298695,8.478660242,13.59293559,10.0687901
30/08/2016,2016-08-30 00:00:00+00:00,2016-08-30 23:45:00+00:00,5559,5559,2846,858917,858750,24218,-1.091010186,2.536447936,3.627458122,5514,5470,2210,1686,1480,2022,0.006472104,0.006419712,0.006368485,0.002573008,0.001962937,0.0017231,0.002354127,8.623353387,13.66342874,10.09489273
31/08/2016,2016-08-31 00:00:00+00:00,2016-08-31 23:45:00+00:00,6119,6119,3161,889443,889248,24483,-0.563526733,2.740581665,3.304108398,5979,6047,2075,2291,1495,2395,0.006879586,0.006722185,0.006798637,0.002332921,0.002575769,0.001680827,0.002692696,8.719317376,13.69835183,10.10577512
01/09/2016,2016-09-01 00:00:00+00:00,2016-09-01 23:45:00+00:00,6927,6927,3173,861024,860866,24547,-0.62403522,2.628259906,3.252295126,6852,6838,2157,2119,1457,2429,0.008045072,0.007957966,0.007941707,0.002505157,0.002461023,0.001692171,0.00282106,8.84332645,13.66587882,10.10838566
02/09/2016,2016-09-02 00:00:00+00:00,2016-09-02 23:45:00+00:00,5812,5812,2772,794875,794726,23808,-0.638341519,2.700231425,3.338572944,5750,5746,1517,1564,955,2481,0.007311841,0.007233842,0.00722881,0.001908476,0.001967605,0.001201447,0.003121245,8.667852068,13.58594141,10.07781894
03/09/2016,2016-09-03 00:00:00+00:00,2016-09-03 23:45:00+00:00,8972,8971,3405,505628,505527,18511,0.519921283,3.192402187,2.672480903,8954,8834,1785,1740,1314,3848,0.01774427,0.017708671,0.017471343,0.003530263,0.003441265,0.002598748,0.007610338,9.101975347,13.13355848,9.826174449
